pid	brand
22648	Pacific Goods
22648	Pacific Goods
22653	PacMart
22653	PacMart
22654	Pacific Goods
22654	Pacific Goods
22659	Pacific Goods
22659	Pacific Goods
22662	Pacific Goods
22662	Pacific Goods
22665	PacMart
22665	PacMart
22668	Pacific Goods
22668	Pacific Goods
22669	Pacific Goods
22669	Pacific Goods
22671	Pacific Goods
22671	Pacific Goods
22672	Pacific Goods
22672	Pacific Goods
22675	Pacific Goods
22675	Pacific Goods
22676	Pacific Goods
22676	Pacific Goods
22678	Pacific Goods
22678	Pacific Goods
22679	PacMart
22679	PacMart
22680	PacMart
22680	PacMart
22686	Pacific Goods
22686	Pacific Goods
22688	Pacific Goods
22688	Pacific Goods
22694	PacMart
22694	PacMart
22695	PacMart
22695	PacMart
22696	PacMart
22696	PacMart
22698	Pacific Goods
22698	Pacific Goods
22700	Pacific Goods
22700	Pacific Goods
22701	Pacific Goods
22701	Pacific Goods
22702	Pacific Goods
22702	Pacific Goods
22703	Pacific Goods
22703	Pacific Goods
22715	Go Green
22715	Go Green
22716	Pacific Goods
22716	Pacific Goods
22720	Pacific Goods
22720	Pacific Goods
22722	PacMart
22722	PacMart
22728	PacMart
22728	PacMart
22730	Pacific Goods
22730	Pacific Goods
22732	PacMart
22732	PacMart
22736	Pacific Goods
22736	Pacific Goods
22741	Pacific Goods
22741	Pacific Goods
22748	Pacific Goods
22748	Pacific Goods
22749	Pacific Goods
22749	Pacific Goods
22752	PacMart
22752	PacMart
22758	PacMart
22758	PacMart
22760	Pacific Goods
22760	Pacific Goods
22766	PacMart
22766	PacMart
22768	PacMart
22768	PacMart
22781	Pacific Goods
22781	Pacific Goods
22784	Pacific Goods
22784	Pacific Goods
22811	Pacific Goods
22811	Pacific Goods
2282	Go Green
2282	Go Green
22918	PacMart
22918	PacMart
22919	Pacific Goods
22919	Pacific Goods
22925	PacMart
22925	PacMart
22926	Pacific Goods
22926	Pacific Goods
22927	Go Green
22927	Go Green
22936	Pacific Goods
22936	Pacific Goods
22973	Pacific Goods
22973	Pacific Goods
22980	Pacific Goods
22980	Pacific Goods
22995	PacMart
22995	PacMart
22997	Pacific Goods
22997	Pacific Goods
22998	Pacific Goods
22998	Pacific Goods
22999	Pacific Goods
22999	Pacific Goods
230	Go Green
230	Go Green
23007	Pacific Goods
23007	Pacific Goods
23008	Pacific Goods
23008	Pacific Goods
23009	PacMart
23009	PacMart
23012	Go Green
23012	Go Green
23013	PacMart
23013	PacMart
23016	PacMart
23016	PacMart
23018	Go Green
23018	Go Green
23019	Pacific Goods
23019	Pacific Goods
2302	Pacific Abode
2302	Pacific Abode
23033	Pacific Goods
23033	Pacific Goods
23048	PacMart
23048	PacMart
23061	PacMart
23061	PacMart
23062	PacMart
23062	PacMart
23073	PacMart
23073	PacMart
23074	PacMart
23074	PacMart
23076	PacMart
23076	PacMart
23077	PacMart
23077	PacMart
23080	PacMart
23080	PacMart
23081	PacMart
23081	PacMart
23087	PacMart
23087	PacMart
23090	PacMart
23090	PacMart
23094	Pacific Goods
23094	Pacific Goods
23098	PacMart
23098	PacMart
23099	PacMart
23099	PacMart
23100	PacMart
23100	PacMart
23106	PacMart
23106	PacMart
23107	PacMart
23107	PacMart
23112	PacMart
23112	PacMart
23113	PacMart
23113	PacMart
23124	PacMart
23124	PacMart
23127	PacMart
23127	PacMart
23128	PacMart
23128	PacMart
23133	Pacific Goods
23133	Pacific Goods
23134	Pacific Goods
23134	Pacific Goods
23135	PacMart
23135	PacMart
23136	PacMart
23136	PacMart
23146	PacMart
23146	PacMart
23147	PacMart
23147	PacMart
23159	Pacific Goods
23159	Pacific Goods
23175	PacMart
23175	PacMart
23178	Pacific Goods
23178	Pacific Goods
23183	PacMart
23183	PacMart
23184	Pacific Goods
23184	Pacific Goods
23185	PacMart
23185	PacMart
23189	Pacific Goods
23189	Pacific Goods
23190	Pacific Goods
23190	Pacific Goods
23191	Pacific Goods
23191	Pacific Goods
23192	Pacific Goods
23192	Pacific Goods
23193	PacMart
23193	PacMart
23194	PacMart
23194	PacMart
232	Pacific Goods
232	Pacific Goods
23200	PacMart
23200	PacMart
23201	PacMart
23201	PacMart
23202	PacMart
23202	PacMart
23217	PacMart
23217	PacMart
2327	PacMart
2327	PacMart
23280	PacMart
23280	PacMart
23282	PacMart
23282	PacMart
23283	PacMart
23283	PacMart
23285	PacMart
23285	PacMart
23287	PacMart
23287	PacMart
2329	PacMart
2329	PacMart
2330	PacMart
2330	PacMart
23300	PacMart
23300	PacMart
23308	PacMart
23308	PacMart
2331	PacMart
2331	PacMart
23315	PacMart
23315	PacMart
2332	PacMart
2332	PacMart
23379	PacMart
23379	PacMart
2339	PacMart
2339	PacMart
23391	PacMart
23391	PacMart
23394	PacMart
23394	PacMart
23422	PacMart
23422	PacMart
23432	Pacific Goods
23432	Pacific Goods
23434	Pacific Goods
23434	Pacific Goods
23434	Pacific Goods
23440fam	Go Green
23440fam	Go Green
23440fam	Go Green
23472	PacMart
23472	PacMart
2348	PacMart
2348	PacMart
2349	PacMart
2349	PacMart
23547	Pacific Goods
23547	Pacific Goods
236	Pacific Goods
236	Pacific Goods
23702	Pacific Abode
23702	Pacific Abode
23702	Pacific Abode
2385	Go Green
2385	Go Green
23871	Pacific Abode
23871	Pacific Abode
2389	Pacific Goods
2389	Pacific Goods
24074	Pacific Goods
24074	Pacific Goods
2408	Pacific Goods
2408	Pacific Goods
24177	PacMart
24177	PacMart
24180	PacMart
24180	PacMart
24181	PacMart
24181	PacMart
24182	PacMart
24182	PacMart
24185	Pacific Abode
24185	Pacific Abode
24221	PacMart
24221	PacMart
24224	PacMart
24224	PacMart
24229	PacMart
24229	PacMart
24235	PacMart
24235	PacMart
24237	PacMart
24237	PacMart
24238	PacMart
24238	PacMart
24244	PacMart
24244	PacMart
24244fam	PacMart
24244fam	PacMart
24245	PacMart
24245	PacMart
24246	PacMart
24246	PacMart
24248fam	Pacific Goods
24248fam	Pacific Goods
24251	Pacific Style
24251	Pacific Style
24252	Pacific Style
24252	Pacific Style
24252fam	Pacific Goods
24252fam	Pacific Goods
24258	PacMart
24258	PacMart
24260	PacMart
24260	PacMart
24265	Pacific Goods
24265	Pacific Goods
24268	PacMart
24268	PacMart
24269	PacMart
24269	PacMart
24298	PacMart
24298	PacMart
244	Pacific Goods
244	Pacific Goods
24764	Pacific Goods
24764	Pacific Goods
24768	Pacific Goods
24768	Pacific Goods
24901fam	Pacific Goods
24901fam	Pacific Goods
24904fam	Pacific Goods
24904fam	Pacific Goods
24912	Pacific Goods
24912	Pacific Goods
24913	Pacific Goods
24913	Pacific Goods
24914	Pacific Goods
24914	Pacific Goods
24967	Pacific Goods
24967	Pacific Goods
24971	Pacific Goods
24971	Pacific Goods
25040	PacMart
25040	PacMart
25041	PacMart
25041	PacMart
25044	PacMart
25044	PacMart
25047	PacMart
25047	PacMart
25048	PacMart
25048	PacMart
25064	PacMart
25064	PacMart
25066	PacMart
25066	PacMart
25074	PacMart
25074	PacMart
25077	PacMart
25077	PacMart
25081	PacMart
25081	PacMart
25083	PacMart
25083	PacMart
25086	PacMart
25086	PacMart
25087	PacMart
25087	PacMart
25116	Pacific Goods
25116	Pacific Goods
25117	Pacific Goods
25117	Pacific Goods
25117fam	Pacific Goods
25117fam	Pacific Goods
25118	Pacific Goods
25118	Pacific Goods
25132	Pacific Goods
25132	Pacific Goods
25685	Pacific Goods
25685	Pacific Goods
25709	Pacific Goods
25709	Pacific Goods
25714	Pacific Goods
25714	Pacific Goods
25714fam	Pacific Goods
25714fam	Pacific Goods
25715	Pacific Goods
25715	Pacific Goods
25881	PacMart
25881	PacMart
25882	PacMart
25882	PacMart
25884	PacMart
25884	PacMart
25901	PacMart
25901	PacMart
25903	PacMart
25903	PacMart
25908	Pacific Goods
25908	Pacific Goods
25909	PacMart
25909	PacMart
25914	PacMart
25914	PacMart
25949	PacMart
25949	PacMart
25963	PacMart
25963	PacMart
25964	PacMart
25964	PacMart
25966	PacMart
25966	PacMart
25969	PacMart
25969	PacMart
25970	PacMart
25970	PacMart
25971	PacMart
25971	PacMart
25972	PacMart
25972	PacMart
25973	PacMart
25973	PacMart
25974	PacMart
25974	PacMart
26008	PacMart
26008	PacMart
26009	PacMart
26009	PacMart
26013	PacMart
26013	PacMart
26016	PacMart
26016	PacMart
26029	PacMart
26029	PacMart
26064	Pacific Goods
26064	Pacific Goods
26084	PacMart
26084	PacMart
26087	PacMart
26087	PacMart
26129	PacMart
26129	PacMart
26191	PacMart
26191	PacMart
2621	Pacific Abode
2621	Pacific Abode
2621	Pacific Abode
2621	Pacific Abode
26253	PacMart
26253	PacMart
26272	Pacific Goods
26272	Pacific Goods
26273	Pacific Goods
26273	Pacific Goods
26295	Pacific Goods
26295	Pacific Goods
26309	Pacific Goods
26309	Pacific Goods
26311	Pacific Goods
26311	Pacific Goods
26315	Pacific Goods
26315	Pacific Goods
26344	PacMart
26344	PacMart
26345	PacMart
26345	PacMart
26444	PacMart
26444	PacMart
26504	Pacific Goods
26504	Pacific Goods
26504fam	Pacific Goods
26504fam	Pacific Goods
26505	Pacific Goods
26505	Pacific Goods
26506	Pacific Goods
26506	Pacific Goods
26507	Pacific Goods
26507	Pacific Goods
26508	Pacific Goods
26508	Pacific Goods
26508fam	Pacific Goods
26508fam	Pacific Goods
26509	Pacific Goods
26509	Pacific Goods
26510	Pacific Goods
26510	Pacific Goods
26511	Pacific Goods
26511	Pacific Goods
26512	Pacific Goods
26512	Pacific Goods
2672	PacMart
2672	PacMart
2676	PacMart
2676	PacMart
26780	Pacific Style
26780	Pacific Style
2680	PacMart
2680	PacMart
26922	PacMart
26922	PacMart
26925	PacMart
26925	PacMart
26927	PacMart
26927	PacMart
26937	PacMart
26937	PacMart
26999	PacMart
26999	PacMart
27005	Pacific Goods
27005	Pacific Goods
27006	Pacific Goods
27006	Pacific Goods
2702	PacMart
2702	PacMart
27025	PacMart
27025	PacMart
2703	PacMart
2703	PacMart
2704	PacMart
2704	PacMart
2706	PacMart
2706	PacMart
27063	PacMart
27063	PacMart
27071	PacMart
27071	PacMart
27079	PacMart
27079	PacMart
2708	PacMart
2708	PacMart
2709	PacMart
2709	PacMart
2710	PacMart
2710	PacMart
27105	PacMart
27105	PacMart
27108	PacMart
27108	PacMart
2711	PacMart
2711	PacMart
27111	PacMart
27111	PacMart
27116	Pacific Goods
27116	Pacific Goods
2712	PacMart
2712	PacMart
27128	PacMart
27128	PacMart
27140	PacMart
27140	PacMart
27141	PacMart
27141	PacMart
27142	PacMart
27142	PacMart
2716	PacMart
2716	PacMart
27160	Pacific Style
27160	Pacific Style
27165	PacMart
27165	PacMart
27181	PacMart
27181	PacMart
27276	Pacific Goods
27276	Pacific Goods
2740	PacMart
2740	PacMart
2741	PacMart
2741	PacMart
2743	PacMart
2743	PacMart
27431	Pacific Goods
27431	Pacific Goods
27432	Pacific Goods
27432	Pacific Goods
27434	Pacific Abode
27434	Pacific Abode
2744	PacMart
2744	PacMart
27465	PacMart
27465	PacMart
2757	PacMart
2757	PacMart
2762	PacMart
2762	PacMart
2769	PacMart
2769	PacMart
2773	PacMart
2773	PacMart
2774	PacMart
2774	PacMart
2778	PacMart
2778	PacMart
27818	PacMart
27818	PacMart
27820	PacMart
27820	PacMart
2797	Pacific Goods
2797	Pacific Goods
2808	PacMart
2808	PacMart
28178	PacMart
28178	PacMart
28187	Pacific Goods
28187	Pacific Goods
28253	Pacific Goods
28253	Pacific Goods
28257	Pacific Goods
28257	Pacific Goods
2827	PacMart
2827	PacMart
28284	Pacific Goods
28284	Pacific Goods
28288	Pacific Goods
28288	Pacific Goods
28288	Pacific Goods
2833	PacMart
2833	PacMart
28334	PacMart
28334	PacMart
28337	PacMart
28337	PacMart
2834	PacMart
2834	PacMart
28343	Pacific Goods
28343	Pacific Goods
28346	Pacific Abode
28346	Pacific Abode
2835	PacMart
2835	PacMart
28350	Pacific Goods
28350	Pacific Goods
28357	Pacific Abode
28357	Pacific Abode
28357	Pacific Abode
28357	Pacific Abode
2837	Pacific Goods
2837	Pacific Goods
28417	PacMart
28417	PacMart
2843	PacMart
2843	PacMart
28433	Pacific Goods
28433	Pacific Goods
28440	Pacific Goods
28440	Pacific Goods
28441	PacMart
28441	PacMart
28442	PacMart
28442	PacMart
28443	PacMart
28443	PacMart
28446	Pacific Goods
28446	Pacific Goods
28448	Pacific Goods
28448	Pacific Goods
28449	PacMart
28449	PacMart
28450	PacMart
28450	PacMart
28451	PacMart
28451	PacMart
28454	PacMart
28454	PacMart
28455	PacMart
28455	PacMart
28456	PacMart
28456	PacMart
28458	PacMart
28458	PacMart
28459	PacMart
28459	PacMart
28463	Pacific Goods
28463	Pacific Goods
28470	Pacific Goods
28470	Pacific Goods
28479	PacMart
28479	PacMart
28480	PacMart
28480	PacMart
28481	PacMart
28481	PacMart
28483	PacMart
28483	PacMart
2850	Pacific Goods
2850	Pacific Goods
28501	PacMart
28501	PacMart
28502	PacMart
28502	PacMart
2851	PacMart
2851	PacMart
28516	Pacific Goods
28516	Pacific Goods
28517	Pacific Goods
28517	Pacific Goods
2852	PacMart
2852	PacMart
28522	Pacific Goods
28522	Pacific Goods
28529	Pacific Goods
28529	Pacific Goods
2853	PacMart
2853	PacMart
28530	Pacific Goods
28530	Pacific Goods
28531	PacMart
28531	PacMart
28532	Pacific Goods
28532	Pacific Goods
2854	PacMart
2854	PacMart
28557	PacMart
28557	PacMart
28575	PacMart
28575	PacMart
28577	PacMart
28577	PacMart
28578	PacMart
28578	PacMart
28603	Pacific Goods
28603	Pacific Goods
28639	Go Green
28639	Go Green
28640fam	Go Green
28640fam	Go Green
28641	Pacific Goods
28641	Pacific Goods
28644	Pacific Goods
28644	Pacific Goods
28646	Pacific Goods
28646	Pacific Goods
28651	Go Green
28651	Go Green
28652	Go Green
28652	Go Green
28653	Go Green
28653	Go Green
28654	Go Green
28654	Go Green
28657	Pacific Goods
28657	Pacific Goods
28659	Pacific Goods
28659	Pacific Goods
28797	PacMart
28797	PacMart
28801	PacMart
28801	PacMart
28802	PacMart
28802	PacMart
28804	PacMart
28804	PacMart
28809	PacMart
28809	PacMart
28814	PacMart
28814	PacMart
28821	PacMart
28821	PacMart
28835	PacMart
28835	PacMart
29272	Pacific Style
29272	Pacific Style
29368	PacMart
29368	PacMart
29369	PacMart
29369	PacMart
29376	PacMart
29376	PacMart
29377	PacMart
29377	PacMart
29398	PacMart
29398	PacMart
29399	PacMart
29399	PacMart
29402	PacMart
29402	PacMart
29432	PacMart
29432	PacMart
29452	Pacific Goods
29452	Pacific Goods
29453	Pacific Goods
29453	Pacific Goods
29455	Pacific Goods
29455	Pacific Goods
29467	PacMart
29467	PacMart
29468	Pacific Goods
29468	Pacific Goods
29522	Pacific Goods
29522	Pacific Goods
29595	Pacific Style
29595	Pacific Style
29706	PacMart
29706	PacMart
29722	PacMart
29722	PacMart
29784	Pacific Goods
29784	Pacific Goods
298	Go Green
298	Go Green
29854	Pacific Abode
29854	Pacific Abode
29992	PacMart
29992	PacMart
30113	Pacific Goods
30113	Pacific Goods
30126	Pacific Abode
30126	Pacific Abode
30153	Pacific Abode
30153	Pacific Abode
30154	Pacific Abode
30154	Pacific Abode
30178	Pacific Abode
30178	Pacific Abode
30269	Pacific Goods
30269	Pacific Goods
30304	PacMart
30304	PacMart
30315	PacMart
30315	PacMart
30949	Pacific Goods
30949	Pacific Goods
31006	PacMart
31006	PacMart
31054	PacMart
31054	PacMart
31095	PacMart
31095	PacMart
31104	PacMart
31104	PacMart
31110	PacMart
31110	PacMart
31255	PacMart
31255	PacMart
31256	PacMart
31256	PacMart
31269	PacMart
31269	PacMart
31273	PacMart
31273	PacMart
31334	Pacific Goods
31334	Pacific Goods
31336	Pacific Goods
31336	Pacific Goods
31339	PacMart
31339	PacMart
31647	Pacific Style
31647	Pacific Style
31648	Pacific Abode
31648	Pacific Abode
31737	PacMart
31737	PacMart
31738	PacMart
31738	PacMart
31741	PacMart
31741	PacMart
31742	PacMart
31742	PacMart
31745	PacMart
31745	PacMart
31776	Pacific Goods
31776	Pacific Goods
31777	Pacific Goods
31777	Pacific Goods
31785	Pacific Goods
31785	Pacific Goods
31788	Pacific Goods
31788	Pacific Goods
31789	Pacific Goods
31789	Pacific Goods
31791	PacMart
31791	PacMart
31826	Pacific Goods
31826	Pacific Goods
31826	Pacific Goods
31826	Pacific Goods
31828	Pacific Goods
31828	Pacific Goods
31832	Pacific Style
31832	Pacific Style
31837	Pacific Goods
31837	Pacific Goods
31902	PacMart
31902	PacMart
31964	PacMart
31964	PacMart
31965	PacMart
31965	PacMart
31966	PacMart
31966	PacMart
31976	PacMart
31976	PacMart
31981	PacMart
31981	PacMart
31982	PacMart
31982	PacMart
31983	PacMart
31983	PacMart
31984	PacMart
31984	PacMart
31985	PacMart
31985	PacMart
31997	PacMart
31997	PacMart
32001	PacMart
32001	PacMart
32019	PacMart
32019	PacMart
32022	PacMart
32022	PacMart
32023	PacMart
32023	PacMart
32028	PacMart
32028	PacMart
32035	PacMart
32035	PacMart
32038	PacMart
32038	PacMart
32051	PacMart
32051	PacMart
32061	PacMart
32061	PacMart
32066	PacMart
32066	PacMart
32067	PacMart
32067	PacMart
32075	PacMart
32075	PacMart
32105	PacMart
32105	PacMart
32106	PacMart
32106	PacMart
32112	PacMart
32112	PacMart
32149	Pacific Goods
32149	Pacific Goods
32276	PacMart
32276	PacMart
32358	Pacific Goods
32358	Pacific Goods
32362	Pacific Goods
32362	Pacific Goods
32377	Pacific Goods
32377	Pacific Goods
32430	PacMart
32430	PacMart
32430	PacMart
32437	Pacific Goods
32437	Pacific Goods
32437fam	Go Green
32437fam	Go Green
32437fam	Go Green
32437fam	Go Green
32438	PacMart
32438	PacMart
32439	PacMart
32439	PacMart
32441	PacMart
32441	PacMart
32442	PacMart
32442	PacMart
32461	Pacific Abode
32461	Pacific Abode
32462	Pacific Abode
32462	Pacific Abode
32463	Pacific Abode
32463	Pacific Abode
32464	Pacific Abode
32464	Pacific Abode
32465	Pacific Abode
32465	Pacific Abode
32466	Pacific Abode
32466	Pacific Abode
32468	Pacific Goods
32468	Pacific Goods
32469	Pacific Abode
32469	Pacific Abode
32470	Pacific Goods
32470	Pacific Goods
32471	Pacific Abode
32471	Pacific Abode
32472	Pacific Abode
32472	Pacific Abode
32473	Pacific Abode
32473	Pacific Abode
32476	Go Green
32476	Go Green
32477	Go Green
32477	Go Green
32482	Go Green
32482	Go Green
32543	Go Green
32543	Go Green
32543fam	Pacific Goods
32543fam	Pacific Goods
32560	PacMart
32560	PacMart
32563	PacMart
32563	PacMart
32595	PacMart
32595	PacMart
32599	PacMart
32599	PacMart
32600	PacMart
32600	PacMart
32602	PacMart
32602	PacMart
32605	PacMart
32605	PacMart
32606	PacMart
32606	PacMart
32616	PacMart
32616	PacMart
32622	PacMart
32622	PacMart
32646	PacMart
32646	PacMart
32648	PacMart
32648	PacMart
32649	PacMart
32649	PacMart
32693	PacMart
32693	PacMart
32720	PacMart
32720	PacMart
32723	PacMart
32723	PacMart
32730	PacMart
32730	PacMart
32745	Pacific Abode
32745	Pacific Abode
32752	PacMart
32752	PacMart
